ECInstanceId,ECClassId,UserLabel,category,Material,Volume,unit,height
0xb0000008728,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:706775,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.87938080000007,m3,4.8
0xb0000008729,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:706776,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.87938080000003,m3,4.8
0xb000000872a,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2134mm_Wood:706777,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.134
0xb000000872b,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2134mm_Wood:706778,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.134
0xb000000872c,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2134mm_Wood:706779,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.134
0xb000000872d,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:706780,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,4.11803999999997,m3,4.8
0xb000000872e,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:706781,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,4.11803999999997,m3,4.8
0xb000000872f,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:706782,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,3.95633874176415,m3,4.8
0xb0000008730,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:706783,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,4.01430561265642,m3,4.8
0xb0000008731,IFCDynamic.IfcDoor,M_Double-Flush:1830 x 2134mm_Wood:706784,A-_DOOR----_E,Door - Panel - Wood; Door - Frame - Wood,NULL,m3,2.134
0xb0000008794,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:713121,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.53171525822425,m3,4.8
0xb0000008795,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2500w x 3500h:713161,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,3.5
0xb0000008796,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2500w x 3500h:713162,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,3.5
0xb0000008797,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:713417,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,3.21938356463376,m3,4.8
0xb00000087b9,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:714945,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,1.43969040000008,m3,4.8
0xb00000087ba,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:715014,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,1.43969039999998,m3,4.8
0xb00000087d8,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752622,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,7.15741919999989,m3,4.8
0xb00000087d9,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:752623,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,8.14891680000053,m3,4.8
0xb00000087da,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:752625,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,7.63680960000003,m3,4.8
0xb00000087dd,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752632,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.56646879999995,m3,4.8
0xb00000087de,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752633,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.504201600000036,m3,4.8
0xb00000087df,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752634,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.49384959999995,m3,4.8
0xb00000087e3,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752638,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,6.90413759999989,m3,4.8
0xb000000880c,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752679,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.311140800000018,m3,4.8
0xb000000880d,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752680,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.383760000000021,m3,4.8
0xb000000880e,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752681,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.249739200000001,m3,4.8
0xb000000880f,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752682,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.104500799999994,m3,4.8
0xb0000008811,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752690,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.56646879999994,m3,4.8
0xb0000008812,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752691,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.504201600000046,m3,4.8
0xb0000008813,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752692,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.49384959999994,m3,4.8
0xb0000008826,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752712,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.311140800000018,m3,4.8
0xb0000008827,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752713,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.383760000000021,m3,4.8
0xb0000008828,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752714,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.249739200000001,m3,4.8
0xb0000008829,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752715,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.104500799999985,m3,4.8
0xb000000882f,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752722,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.484127999999975,m3,4.8
0xb0000008830,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752723,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.681690300303788,m3,4.8
0xb0000008837,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752752,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,5.47714080000086,m3,4.8
0xb0000008838,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752753,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,5.47714080000086,m3,4.8
0xb0000008839,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752942,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,3.46978079999995,m3,4.8
0xb000000883a,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:752961,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,5.31871257502169,m3,4.8
0xb000000883c,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2134mm_Wood:753081,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.134
0xb000000883d,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:753880,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,1.69858079999997,m3,4.8
0xb000000883e,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:753881,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,1.76808512876444,m3,4.8
0xb000000883f,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:753882,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,3.41074080000001,m3,4.8
0xb0000008843,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:753887,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,1.69858080000009,m3,4.8
0xb0000008847,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2134mm_Wood:754075,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.134
0xb0000008848,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2134mm_Wood:754126,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.134
0xb0000008849,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2500w x 3500h:801364,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,3.5
0xb000000884a,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2500w x 3500h:801365,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,3.5
0xb0000008864,IFCDynamic.IfcDoor,Curtain Wall Dbl Glass:Curtain Wall Dbl Glass:814300,A-_DOOR----_E,Glass; Metal - Aluminum,NULL,m3,NULL
0xb0000008bb6,IFCDynamic.IfcWallStandardCase_bearing,Basic Wall:Interior - Blockwork 190:858394,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,3.22926000000001,m3,5
0xb0000008bb7,IFCDynamic.IfcWallStandardCase_bearing,Basic Wall:Interior - Blockwork 190:858923,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,3.00028000000001,m3,5
0xb0000008bb8,IFCDynamic.IfcWallStandardCase_bearing,Basic Wall:Interior - Blockwork 190:859674,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,2.00518000000003,m3,5
0xb0000008bbb,IFCDynamic.IfcWallStandardCase_bearing,Basic Wall:Interior - Blockwork 190:859754,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,5.52976000000008,m3,5
0xb0000008bbd,IFCDynamic.IfcWindow,08_Storefront w 2h mull_3vert mull:5000w x 4000h:892555,A-_WIND----_E,Window Frame; Limestone Sills; Spandrel Glass; Glass,NULL,m3,4
0xb0000008bbe,IFCDynamic.IfcWindow,08_Storefront w 2h mull_3vert mull:5000w x 4000h:892593,A-_WIND----_E,Window Frame; Limestone Sills; Spandrel Glass; Glass,NULL,m3,4
0xb0000008bbf,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 3500h:918437,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,3.5
0xb0000008bc0,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 3500h:918438,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,3.5
0xb0000008bc1,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 3500h:918439,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,3.5
0xb0000008bc9,IFCDynamic.IfcWallStandardCase,Basic Wall:Exterior - Metal Panel on Mtl. Stud:187581,A-_WALL----_E,NULL,1.26544537079765,m3,4.5
0xb0000008bd1,IFCDynamic.IfcWallStandardCase,Basic Wall:Exterior - Metal Panel on 92 mm Mtl. Stud:215327,A-_WALL----_E,NULL,2.72914749944195,m3,0.899999999999995
0xb0000008be9,IFCDynamic.IfcWallStandardCase,Basic Wall:Exterior - Metal Panel on Mtl. Stud:286950,A-_WALL----_E,NULL,9.90578005351102,m3,4.05
0xb0000008bf1,IFCDynamic.IfcDoor,M_Curtain Wall Sgl Glass:M_Curtain Wall Sgl Glass:484649,A-_DOOR----_E,Metal - Aluminum; Glass,NULL,m3,NULL
0xb0000008c9b,IFCDynamic.IfcDoor,M_Curtain Wall Sgl Glass:M_Curtain Wall Sgl Glass:539439,A-_DOOR----_E,Metal - Aluminum; Glass,NULL,m3,NULL
0xb0000008d39,IFCDynamic.IfcDoor,M_Curtain Wall Sgl Glass:M_Curtain Wall Sgl Glass:541795,A-_DOOR----_E,Metal - Aluminum; Glass,NULL,m3,NULL
0xb0000008dd3,IFCDynamic.IfcDoor,M_Curtain Wall Sgl Glass:M_Curtain Wall Sgl Glass:542441,A-_DOOR----_E,Metal - Aluminum; Glass,NULL,m3,NULL
0xb0000008e71,IFCDynamic.IfcDoor,M_Curtain Wall Sgl Glass:M_Curtain Wall Sgl Glass:543167,A-_DOOR----_E,Metal - Aluminum; Glass,NULL,m3,NULL
0xb0000008f05,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564545,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,7.27901943749983,m3,4.8500000000000005
0xb0000008f06,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564546,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,8.07083818422083,m3,4.8500000000000005
0xb0000008f09,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564547,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,16.5242104184394,m3,4.8500000000000005
0xb0000008f0e,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564549,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,7.2409922688306,m3,4.8500000000000005
0xb0000008f11,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564551,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,6.78430266630985,m3,4.8500000000000005
0xb0000008f12,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564552,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,6.78430266630981,m3,4.8500000000000005
0xb0000008f13,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564553,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,5.73490389445711,m3,3.9
0xb0000008f14,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564554,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,5.72262502500019,m3,3.9
0xb0000008f15,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564555,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,5.73490565017601,m3,3.9
0xb0000008f16,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564556,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,8.60661989406999,m3,4.8500000000000005
0xb0000008f18,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564557,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,7.49896973568148,m3,4.8500000000000005
0xb0000008f1b,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564558,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.25923210257033,m3,4.8500000000000005
0xb0000008f1c,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564559,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.55094222499926,m3,3.9
0xb0000008f1d,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564560,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,1.61963324999998,m3,4.8500000000000005
0xb0000008f1e,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564561,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.34900111000042,m3,4.8500000000000005
0xb0000008f20,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564562,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.3490011100004,m3,4.8500000000000005
0xb0000008f22,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564563,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.715859999999986,m3,4.8500000000000005
0xb0000008f24,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:564564,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000008f25,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:564565,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000008f2e,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:564572,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000008f2f,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564574,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.55094156238045,m3,3.9
0xb0000008f30,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564575,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,1.61963325000007,m3,4.8500000000000005
0xb0000008f31,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564576,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.34900166385419,m3,4.8500000000000005
0xb0000008f33,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564577,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.34900166385417,m3,4.8500000000000005
0xb0000008f35,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564578,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.715860000000032,m3,4.8500000000000005
0xb0000008f36,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:564579,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000008f37,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:564580,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000008f3d,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564587,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.55094156238047,m3,3.9
0xb0000008f3e,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564600,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.59009278749957,m3,4.8500000000000005
0xb0000008f3f,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:564601,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000008f40,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:564603,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000008f42,IFCDynamic.IfcDoor,M_Single-Flush:0813 x 2134mm:564604,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.134
0xb0000008f44,IFCDynamic.IfcDoor,M_Single-Flush:0813 x 2134mm:564605,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.134
0xb0000008f46,IFCDynamic.IfcDoor,M_Double-Panel 1:1830 x 1981mm:564606,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,1.981
0xb0000008f47,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564607,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,6.31988140357171,m3,4.8500000000000005
0xb0000008f4b,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564608,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,13.0338243931387,m3,4.8500000000000005
0xb0000008f50,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564609,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,6.54090807157116,m3,4.8500000000000005
0xb0000008f53,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564612,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.50726218021481,m3,4.8500000000000005
0xb0000008f54,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564613,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,6.77497408958218,m3,4.8500000000000005
0xb0000008f57,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564615,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.19136095000004,m3,4.8500000000000005
0xb0000008f59,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564617,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.19136095000008,m3,4.8500000000000005
0xb0000008f5a,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564620,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.0178964999999905,m3,4.8500000000000005
0xb0000008f5b,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564621,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.0178964999999954,m3,4.8500000000000005
0xb0000008f5c,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564625,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.715859999999989,m3,4.8500000000000005
0xb0000008f62,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564630,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.0178964999999958,m3,4.8500000000000005
0xb0000008f63,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564633,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.715860000000016,m3,4.8500000000000005
0xb0000008f68,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564638,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.017896499999997,m3,4.8500000000000005
0xb0000008f69,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564647,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,6.7604683499998,m3,4.8500000000000005
0xb0000008f6a,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564648,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,6.77497408958193,m3,4.8500000000000005
0xb0000008f6c,IFCDynamic.IfcColumn,M_Rectangular Column:500 x 500mm:564650,A-_COLN----_E,Plasterboard,0.855650000000018,m3,NULL
0xb0000008f6e,IFCDynamic.IfcColumn,M_Rectangular Column:500 x 500mm:564651,A-_COLN----_E,Plasterboard,0.85565000000002,m3,NULL
0xb0000008f70,IFCDynamic.IfcColumn,M_Rectangular Column:500 x 500mm:564652,A-_COLN----_E,Plasterboard,0.855650000000007,m3,NULL
0xb0000008f71,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564653,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,5.7226250250006,m3,3.9
0xb0000008f73,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:564654,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000008f74,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:564656,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000008f75,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564657,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.550942224999,m3,3.9
0xb0000008f76,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564658,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,1.61963325000007,m3,4.8500000000000005
0xb0000008f77,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564659,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.34900111000122,m3,4.8500000000000005
0xb0000008f79,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564660,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.34900111000124,m3,4.8500000000000005
0xb0000008f7b,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564661,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.715860000000039,m3,4.8500000000000005
0xb0000008f7c,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:564662,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000008f7d,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:564663,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000008f84,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564671,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.19136094999999,m3,4.8500000000000005
0xb0000008f85,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564672,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.0178965000000022,m3,4.8500000000000005
0xb0000008f86,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564675,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.715860000000022,m3,4.8500000000000005
0xb0000008f8b,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564680,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,0.0178964999999953,m3,4.8500000000000005
0xb0000008f8c,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:564681,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000008f8d,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 183mm Partition:564682,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.81619614999936,m3,4.8500000000000005
0xb0000008f8e,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564683,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,1.6196332500001,m3,4.8500000000000005
0xb0000008f8f,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:564684,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.34900111000045,m3,4.8500000000000005
